code,name,amount,population,fy,quarter,geo_layer
MS,Mississippi,7673847989.38,2961279.0,2022,3,state
MS,Mississippi,8700107278.87,2961279.0,2022,4,state
MS,Mississippi,7364996574.82,2961279.0,2023,1,state
MS,Mississippi,10202854778.25,2961279.0,2023,2,state
MS,Mississippi,7556300681.4,2961279.0,2023,3,state
MS,Mississippi,12664914559.36,2961279.0,2023,4,state
MS,Mississippi,7800296848.95,2961279.0,2024,1,state
MS,Mississippi,8888836222.22,2961279.0,2024,2,state
MS,Mississippi,9320079472.44,2961279.0,2024,3,state
MS,Mississippi,11090399471.5,2961279.0,2024,4,state
MT,Montana,982189875.66,1084225.0,2008,1,state
MT,Montana,993925245.5,1084225.0,2008,2,state
MT,Montana,1102632888.11,1084225.0,2008,3,state
MT,Montana,1401623892.76,1084225.0,2008,4,state
MT,Montana,1418470383.3,1084225.0,2009,1,state
MT,Montana,1263710596.68,1084225.0,2009,2,state
MT,Montana,2509678184.32,1084225.0,2009,3,state
MT,Montana,2416821529.26,1084225.0,2009,4,state
MT,Montana,2720578702.93,1084225.0,2010,1,state
MT,Montana,1577140240.4,1084225.0,2010,2,state
MT,Montana,1380266984.08,1084225.0,2010,3,state
MT,Montana,1703193108.18,1084225.0,2010,4,state
MT,Montana,1677633981.9,1084225.0,2011,1,state
MT,Montana,1312818729.26,1084225.0,2011,2,state
MT,Montana,1633065200.75,1084225.0,2011,3,state
MT,Montana,2354771365.15,1084225.0,2011,4,state
MT,Montana,1807691680.71,1084225.0,2012,1,state
MT,Montana,1640589165.6,1084225.0,2012,2,state
MT,Montana,1642820246.55,1084225.0,2012,3,state
MT,Montana,1959391911.27,1084225.0,2012,4,state
MT,Montana,1757712308.37,1084225.0,2013,1,state
MT,Montana,1557932706.55,1084225.0,2013,2,state
MT,Montana,1842852752.08,1084225.0,2013,3,state
MT,Montana,2128163358.82,1084225.0,2013,4,state
MT,Montana,1772761303.38,1084225.0,2014,1,state
MT,Montana,1699204589.5,1084225.0,2014,2,state
MT,Montana,1789919650.0,1084225.0,2014,3,state
MT,Montana,2183751990.9,1084225.0,2014,4,state
MT,Montana,2137384387.3,1084225.0,2015,1,state
MT,Montana,1830508601.89,1084225.0,2015,2,state
MT,Montana,1849235275.04,1084225.0,2015,3,state
MT,Montana,2193752399.48,1084225.0,2015,4,state
MT,Montana,2135607055.93,1084225.0,2016,1,state
MT,Montana,2057634836.53,1084225.0,2016,2,state
MT,Montana,1929468254.57,1084225.0,2016,3,state
MT,Montana,2441027054.39,1084225.0,2016,4,state
MT,Montana,2477017506.79,1084225.0,2017,1,state
MT,Montana,1866111174.0,1084225.0,2017,2,state
MT,Montana,2072210970.2,1084225.0,2017,3,state
MT,Montana,2561447312.1,1084225.0,2017,4,state
MT,Montana,2250989054.14,1084225.0,2018,1,state
MT,Montana,2189698081.06,1084225.0,2018,2,state
MT,Montana,2388311868.27,1084225.0,2018,3,state
MT,Montana,2627534957.01,1084225.0,2018,4,state
MT,Montana,2309700407.25,1084225.0,2019,1,state
MT,Montana,2296191396.36,1084225.0,2019,2,state
MT,Montana,2395702173.41,1084225.0,2019,3,state
MT,Montana,2776224987.88,1084225.0,2019,4,state
MT,Montana,3050507446.26,1084225.0,2020,1,state
MT,Montana,2765521073.8,1084225.0,2020,2,state
MT,Montana,5337964771.65,1084225.0,2020,3,state
MT,Montana,3106502558.34,1084225.0,2020,4,state
MT,Montana,2711568463.43,1084225.0,2021,1,state
MT,Montana,4227292642.13,1084225.0,2021,2,state
MT,Montana,5134791627.41,1084225.0,2021,3,state
MT,Montana,3612313611.16,1084225.0,2021,4,state
MT,Montana,2847074667.6,1084225.0,2022,1,state
MT,Montana,2631365232.56,1084225.0,2022,2,state
MT,Montana,3425563638.16,1084225.0,2022,3,state
MT,Montana,4424483648.47,1084225.0,2022,4,state
MT,Montana,2753271361.74,1084225.0,2023,1,state
MT,Montana,3137509484.65,1084225.0,2023,2,state
MT,Montana,3486920937.47,1084225.0,2023,3,state
MT,Montana,4086265569.5,1084225.0,2023,4,state
MT,Montana,2641383288.05,1084225.0,2024,1,state
MT,Montana,3228262128.59,1084225.0,2024,2,state
MT,Montana,3741069692.47,1084225.0,2024,3,state
MT,Montana,4831975551.47,1084225.0,2024,4,state
NC,North Carolina,8630048064.71,10439388.0,2008,1,state
NC,North Carolina,8790543353.87,10439388.0,2008,2,state
NC,North Carolina,9386680678.39,10439388.0,2008,3,state
NC,North Carolina,11566100704.75,10439388.0,2008,4,state
NC,North Carolina,19369026997.3,10439388.0,2009,1,state
NC,North Carolina,12329792404.33,10439388.0,2009,2,state
NC,North Carolina,17011908646.86,10439388.0,2009,3,state
NC,North Carolina,23444565233.84,10439388.0,2009,4,state
NC,North Carolina,20849019249.36,10439388.0,2010,1,state
NC,North Carolina,13699501596.0,10439388.0,2010,2,state
NC,North Carolina,11391967169.83,10439388.0,2010,3,state
NC,North Carolina,14546611384.56,10439388.0,2010,4,state
NC,North Carolina,21316455172.96,10439388.0,2011,1,state
NC,North Carolina,18080470243.66,10439388.0,2011,2,state
NC,North Carolina,19180890676.73,10439388.0,2011,3,state
NC,North Carolina,23095740970.94,10439388.0,2011,4,state
NC,North Carolina,22994563831.85,10439388.0,2012,1,state
NC,North Carolina,21807997303.53,10439388.0,2012,2,state
NC,North Carolina,19503004406.19,10439388.0,2012,3,state
NC,North Carolina,22734250404.25,10439388.0,2012,4,state
NC,North Carolina,21302851271.65,10439388.0,2013,1,state
NC,North Carolina,20069038438.45,10439388.0,2013,2,state
NC,North Carolina,19902376786.52,10439388.0,2013,3,state
NC,North Carolina,24693906678.61,10439388.0,2013,4,state
NC,North Carolina,14408166969.39,10439388.0,2014,1,state
NC,North Carolina,14273686387.14,10439388.0,2014,2,state
NC,North Carolina,15561504396.45,10439388.0,2014,3,state
NC,North Carolina,16327741389.54,10439388.0,2014,4,state
NC,North Carolina,19644214323.5,10439388.0,2015,1,state
NC,North Carolina,11798903324.01,10439388.0,2015,2,state
NC,North Carolina,15236267966.82,10439388.0,2015,3,state
NC,North Carolina,17196509714.69,10439388.0,2015,4,state
NC,North Carolina,17552332945.36,10439388.0,2016,1,state
NC,North Carolina,14806405658.42,10439388.0,2016,2,state
NC,North Carolina,15299210814.94,10439388.0,2016,3,state
NC,North Carolina,18852427018.03,10439388.0,2016,4,state
NC,North Carolina,18315570128.9,10439388.0,2017,1,state
NC,North Carolina,14710615969.26,10439388.0,2017,2,state
NC,North Carolina,16564058396.33,10439388.0,2017,3,state
NC,North Carolina,18998642831.25,10439388.0,2017,4,state
NC,North Carolina,16859961684.53,10439388.0,2018,1,state
NC,North Carolina,16179933258.2,10439388.0,2018,2,state
NC,North Carolina,18776951252.11,10439388.0,2018,3,state
NC,North Carolina,19886841236.69,10439388.0,2018,4,state
NC,North Carolina,18886666536.62,10439388.0,2019,1,state
NC,North Carolina,17462383674.88,10439388.0,2019,2,state
NC,North Carolina,19558148934.06,10439388.0,2019,3,state
NC,North Carolina,21054078019.55,10439388.0,2019,4,state
NC,North Carolina,18817725713.71,10439388.0,2020,1,state
NC,North Carolina,18766103901.97,10439388.0,2020,2,state
NC,North Carolina,41426513135.19,10439388.0,2020,3,state
NC,North Carolina,26233200135.36,10439388.0,2020,4,state
NC,North Carolina,19971302943.64,10439388.0,2021,1,state
NC,North Carolina,33173556732.45,10439388.0,2021,2,state
NC,North Carolina,36641198798.26,10439388.0,2021,3,state
NC,North Carolina,28261633293.62,10439388.0,2021,4,state
NC,North Carolina,23574012544.19,10439388.0,2022,1,state
NC,North Carolina,22553982295.7,10439388.0,2022,2,state
NC,North Carolina,24979054637.62,10439388.0,2022,3,state
NC,North Carolina,27575334327.92,10439388.0,2022,4,state
NC,North Carolina,22694005669.39,10439388.0,2023,1,state
NC,North Carolina,24630539351.6,10439388.0,2023,2,state
NC,North Carolina,25303657040.45,10439388.0,2023,3,state
NC,North Carolina,28239151792.99,10439388.0,2023,4,state
NC,North Carolina,25500505475.59,10439388.0,2024,1,state
NC,North Carolina,24178907904.17,10439388.0,2024,2,state
NC,North Carolina,26485472885.32,10439388.0,2024,3,state
NC,North Carolina,32973634119.22,10439388.0,2024,4,state
ND,North Dakota,665622936.95,779094.0,2008,1,state
ND,North Dakota,709103722.84,779094.0,2008,2,state
ND,North Dakota,818543958.83,779094.0,2008,3,state
ND,North Dakota,1010970948.62,779094.0,2008,4,state
ND,North Dakota,1037029237.82,779094.0,2009,1,state
ND,North Dakota,990870689.34,779094.0,2009,2,state
ND,North Dakota,1513135296.7,779094.0,2009,3,state
ND,North Dakota,2657378807.1,779094.0,2009,4,state
ND,North Dakota,1683350465.93,779094.0,2010,1,state
ND,North Dakota,1122061481.13,779094.0,2010,2,state
ND,North Dakota,1053299209.11,779094.0,2010,3,state
ND,North Dakota,1432396134.87,779094.0,2010,4,state
ND,North Dakota,1420160673.37,779094.0,2011,1,state
ND,North Dakota,1012222652.86,779094.0,2011,2,state
ND,North Dakota,3551879608.31,779094.0,2011,3,state
ND,North Dakota,2480105492.11,779094.0,2011,4,state
ND,North Dakota,7442219765.98,779094.0,2012,1,state
ND,North Dakota,6691660186.62,779094.0,2012,2,state
ND,North Dakota,8379626383.35,779094.0,2012,3,state
ND,North Dakota,7752380330.19,779094.0,2012,4,state
ND,North Dakota,7659477209.94,779094.0,2013,1,state
ND,North Dakota,7008126245.94,779094.0,2013,2,state
ND,North Dakota,8084537096.36,779094.0,2013,3,state
ND,North Dakota,9608402046.06,779094.0,2013,4,state
ND,North Dakota,14049628901.25,779094.0,2014,1,state
ND,North Dakota,13586458824.04,779094.0,2014,2,state
ND,North Dakota,14480227084.1,779094.0,2014,3,state
ND,North Dakota,15101034074.22,779094.0,2014,4,state
ND,North Dakota,14829526610.69,779094.0,2015,1,state
ND,North Dakota,14867975341.96,779094.0,2015,2,state
ND,North Dakota,15154965015.03,779094.0,2015,3,state
ND,North Dakota,15454339371.54,779094.0,2015,4,state
ND,North Dakota,15656682426.27,779094.0,2016,1,state
ND,North Dakota,15226387495.88,779094.0,2016,2,state
ND,North Dakota,15483869732.68,779094.0,2016,3,state
ND,North Dakota,16289909799.55,779094.0,2016,4,state
ND,North Dakota,16713689366.0,779094.0,2017,1,state
ND,North Dakota,15987755777.61,779094.0,2017,2,state
ND,North Dakota,16570187831.91,779094.0,2017,3,state
ND,North Dakota,16905386116.27,779094.0,2017,4,state
ND,North Dakota,17287160855.47,779094.0,2018,1,state
ND,North Dakota,16635229088.64,779094.0,2018,2,state
ND,North Dakota,17391451014.32,779094.0,2018,3,state
ND,North Dakota,17498522868.97,779094.0,2018,4,state
ND,North Dakota,18390923527.55,779094.0,2019,1,state
ND,North Dakota,17294322193.11,779094.0,2019,2,state
ND,North Dakota,18493038728.9,779094.0,2019,3,state
ND,North Dakota,18251680745.53,779094.0,2019,4,state
ND,North Dakota,19594336701.93,779094.0,2020,1,state
ND,North Dakota,18128638327.78,779094.0,2020,2,state
ND,North Dakota,34827335091.56,779094.0,2020,3,state
ND,North Dakota,18961953799.2,779094.0,2020,4,state
ND,North Dakota,19459042521.02,779094.0,2021,1,state
ND,North Dakota,19893341703.37,779094.0,2021,2,state
ND,North Dakota,19970749634.38,779094.0,2021,3,state
ND,North Dakota,16946265133.5,779094.0,2021,4,state
ND,North Dakota,17772187533.54,779094.0,2022,1,state
ND,North Dakota,16826993166.54,779094.0,2022,2,state
ND,North Dakota,16853357051.14,779094.0,2022,3,state
ND,North Dakota,19483251330.98,779094.0,2022,4,state
ND,North Dakota,19948577461.37,779094.0,2023,1,state
ND,North Dakota,20401657529.68,779094.0,2023,2,state
ND,North Dakota,20976279203.16,779094.0,2023,3,state
ND,North Dakota,20672441169.59,779094.0,2023,4,state
ND,North Dakota,21674659070.69,779094.0,2024,1,state
ND,North Dakota,22133172179.33,779094.0,2024,2,state
ND,North Dakota,22663723799.28,779094.0,2024,3,state
ND,North Dakota,23724255301.46,779094.0,2024,4,state
NE,Nebraska,1671415156.59,1961504.0,2008,1,state
NE,Nebraska,1733850495.82,1961504.0,2008,2,state
NE,Nebraska,1801969037.8,1961504.0,2008,3,state
NE,Nebraska,2178262074.58,1961504.0,2008,4,state
NE,Nebraska,2627592972.72,1961504.0,2009,1,state
NE,Nebraska,2789045480.79,1961504.0,2009,2,state
NE,Nebraska,2874128437.64,1961504.0,2009,3,state
NE,Nebraska,3357024128.5,1961504.0,2009,4,state
NE,Nebraska,3278693315.03,1961504.0,2010,1,state
NE,Nebraska,3192209706.17,1961504.0,2010,2,state
NE,Nebraska,1808684701.5,1961504.0,2010,3,state
NE,Nebraska,2183354426.54,1961504.0,2010,4,state
NE,Nebraska,2852342980.07,1961504.0,2011,1,state
NE,Nebraska,3049793533.64,1961504.0,2011,2,state
NE,Nebraska,2137680211.02,1961504.0,2011,3,state
NE,Nebraska,3029907130.97,1961504.0,2011,4,state
NE,Nebraska,3272618009.03,1961504.0,2012,1,state
NE,Nebraska,3133400849.23,1961504.0,2012,2,state
NE,Nebraska,2442797285.85,1961504.0,2012,3,state
NE,Nebraska,2916209989.69,1961504.0,2012,4,state
NE,Nebraska,3254279342.82,1961504.0,2013,1,state
NE,Nebraska,3048518100.84,1961504.0,2013,2,state
NE,Nebraska,2551317433.75,1961504.0,2013,3,state
NE,Nebraska,2967359226.6,1961504.0,2013,4,state
NE,Nebraska,2966644015.01,1961504.0,2014,1,state
NE,Nebraska,2992699993.25,1961504.0,2014,2,state
NE,Nebraska,2396380901.1,1961504.0,2014,3,state
NE,Nebraska,3337949963.32,1961504.0,2014,4,state
NE,Nebraska,3261522291.94,1961504.0,2015,1,state
NE,Nebraska,3062650128.27,1961504.0,2015,2,state
NE,Nebraska,2346342911.18,1961504.0,2015,3,state
NE,Nebraska,2935648064.62,1961504.0,2015,4,state
NE,Nebraska,3782920262.53,1961504.0,2016,1,state
NE,Nebraska,3271647929.71,1961504.0,2016,2,state
NE,Nebraska,2491705384.05,1961504.0,2016,3,state
NE,Nebraska,3012790337.23,1961504.0,2016,4,state
NE,Nebraska,3851795883.76,1961504.0,2017,1,state
NE,Nebraska,4089268224.43,1961504.0,2017,2,state
NE,Nebraska,2888286276.39,1961504.0,2017,3,state
NE,Nebraska,3629168964.81,1961504.0,2017,4,state
NE,Nebraska,3955230017.52,1961504.0,2018,1,state
NE,Nebraska,4139625160.04,1961504.0,2018,2,state
NE,Nebraska,3497997820.99,1961504.0,2018,3,state
NE,Nebraska,3593429349.88,1961504.0,2018,4,state
NE,Nebraska,4170663605.88,1961504.0,2019,1,state
NE,Nebraska,4645544228.16,1961504.0,2019,2,state
NE,Nebraska,3901383213.13,1961504.0,2019,3,state
NE,Nebraska,4117894639.03,1961504.0,2019,4,state
NE,Nebraska,4848529193.13,1961504.0,2020,1,state
NE,Nebraska,4738718297.09,1961504.0,2020,2,state
NE,Nebraska,9934566091.82,1961504.0,2020,3,state
NE,Nebraska,5323533796.74,1961504.0,2020,4,state
NE,Nebraska,5031360632.87,1961504.0,2021,1,state
NE,Nebraska,8438359163.35,1961504.0,2021,2,state
NE,Nebraska,7727087285.03,1961504.0,2021,3,state
NE,Nebraska,5281962306.13,1961504.0,2021,4,state
NE,Nebraska,4848845276.66,1961504.0,2022,1,state
NE,Nebraska,6251151200.77,1961504.0,2022,2,state
NE,Nebraska,4920721406.28,1961504.0,2022,3,state
NE,Nebraska,6621627307.94,1961504.0,2022,4,state
NE,Nebraska,4737148565.45,1961504.0,2023,1,state
NE,Nebraska,7230043880.67,1961504.0,2023,2,state
NE,Nebraska,5346655007.52,1961504.0,2023,3,state
NE,Nebraska,5691747357.78,1961504.0,2023,4,state
NE,Nebraska,4932185783.84,1961504.0,2024,1,state
NE,Nebraska,7099730102.16,1961504.0,2024,2,state
NE,Nebraska,5081092690.3,1961504.0,2024,3,state
NE,Nebraska,6165004795.98,1961504.0,2024,4,state
NH,New Hampshire,1419275475.55,1377529.0,2008,1,state
NH,New Hampshire,1632801539.63,1377529.0,2008,2,state
NH,New Hampshire,1556491508.79,1377529.0,2008,3,state
NH,New Hampshire,2201193380.52,1377529.0,2008,4,state
NH,New Hampshire,2209722724.23,1377529.0,2009,1,state
NH,New Hampshire,1963825267.81,1377529.0,2009,2,state
NH,New Hampshire,2741584060.67,1377529.0,2009,3,state
NH,New Hampshire,2896933802.95,1377529.0,2009,4,state
NH,New Hampshire,2303362786.61,1377529.0,2010,1,state
NH,New Hampshire,1962207315.76,1377529.0,2010,2,state
NH,New Hampshire,1890630008.56,1377529.0,2010,3,state
NH,New Hampshire,2000825717.03,1377529.0,2010,4,state
NH,New Hampshire,2256313668.73,1377529.0,2011,1,state
NH,New Hampshire,2072172670.0,1377529.0,2011,2,state
NH,New Hampshire,2107117813.53,1377529.0,2011,3,state
NH,New Hampshire,2778208177.97,1377529.0,2011,4,state
NH,New Hampshire,2365161161.4,1377529.0,2012,1,state
NH,New Hampshire,2353733780.04,1377529.0,2012,2,state
NH,New Hampshire,2555333164.74,1377529.0,2012,3,state
NH,New Hampshire,2554176852.19,1377529.0,2012,4,state
NH,New Hampshire,2503049434.72,1377529.0,2013,1,state
NH,New Hampshire,2214944475.44,1377529.0,2013,2,state
NH,New Hampshire,2410569983.07,1377529.0,2013,3,state
NH,New Hampshire,2896931265.76,1377529.0,2013,4,state
NH,New Hampshire,2008670027.48,1377529.0,2014,1,state
NH,New Hampshire,1945832972.48,1377529.0,2014,2,state
NH,New Hampshire,2272400282.52,1377529.0,2014,3,state
NH,New Hampshire,2424071374.49,1377529.0,2014,4,state
NH,New Hampshire,2346078093.75,1377529.0,2015,1,state
NH,New Hampshire,2198073204.15,1377529.0,2015,2,state
NH,New Hampshire,2315889085.58,1377529.0,2015,3,state
NH,New Hampshire,2570417644.66,1377529.0,2015,4,state
NH,New Hampshire,2464964124.05,1377529.0,2016,1,state
NH,New Hampshire,2236375817.9,1377529.0,2016,2,state
NH,New Hampshire,2555083950.29,1377529.0,2016,3,state
NH,New Hampshire,2615628830.65,1377529.0,2016,4,state
NH,New Hampshire,2695615637.44,1377529.0,2017,1,state
NH,New Hampshire,2319918832.19,1377529.0,2017,2,state
NH,New Hampshire,2745119061.1,1377529.0,2017,3,state
NH,New Hampshire,3021219105.01,1377529.0,2017,4,state
NH,New Hampshire,2548525784.78,1377529.0,2018,1,state
NH,New Hampshire,2469892040.59,1377529.0,2018,2,state
NH,New Hampshire,3026653061.05,1377529.0,2018,3,state
NH,New Hampshire,3189673341.66,1377529.0,2018,4,state
NH,New Hampshire,2814694604.21,1377529.0,2019,1,state
NH,New Hampshire,2942823036.19,1377529.0,2019,2,state
NH,New Hampshire,2824078715.04,1377529.0,2019,3,state
NH,New Hampshire,3471694481.93,1377529.0,2019,4,state
NH,New Hampshire,2672381664.67,1377529.0,2020,1,state
NH,New Hampshire,2942606534.27,1377529.0,2020,2,state
NH,New Hampshire,7296516664.01,1377529.0,2020,3,state
NH,New Hampshire,3470033496.69,1377529.0,2020,4,state
NH,New Hampshire,2762177165.17,1377529.0,2021,1,state
NH,New Hampshire,5074238204.1,1377529.0,2021,2,state
NH,New Hampshire,5416654712.2,1377529.0,2021,3,state
NH,New Hampshire,3725129289.74,1377529.0,2021,4,state
NH,New Hampshire,2970599585.61,1377529.0,2022,1,state
NH,New Hampshire,3190603856.1,1377529.0,2022,2,state
NH,New Hampshire,3540129007.5,1377529.0,2022,3,state
NH,New Hampshire,3979420111.91,1377529.0,2022,4,state
NH,New Hampshire,3066789314.14,1377529.0,2023,1,state
NH,New Hampshire,3321360048.58,1377529.0,2023,2,state
NH,New Hampshire,3900128320.24,1377529.0,2023,3,state
NH,New Hampshire,4191514295.25,1377529.0,2023,4,state
NH,New Hampshire,4078651512.89,1377529.0,2024,1,state
NH,New Hampshire,3185033183.07,1377529.0,2024,2,state
NH,New Hampshire,4182269412.71,1377529.0,2024,3,state
NH,New Hampshire,4708825791.4,1377529.0,2024,4,state
NJ,New Jersey,10492200102.4,9288994.0,2008,1,state
NJ,New Jersey,11044318040.26,9288994.0,2008,2,state
NJ,New Jersey,10889387664.17,9288994.0,2008,3,state
NJ,New Jersey,12980389742.06,9288994.0,2008,4,state
NJ,New Jersey,22681313782.28,9288994.0,2009,1,state
NJ,New Jersey,13594799148.82,9288994.0,2009,2,state
NJ,New Jersey,16630971818.34,9288994.0,2009,3,state
NJ,New Jersey,28120713401.83,9288994.0,2009,4,state
NJ,New Jersey,24422962259.23,9288994.0,2010,1,state
NJ,New Jersey,14651063118.56,9288994.0,2010,2,state
NJ,New Jersey,10858926396.64,9288994.0,2010,3,state
NJ,New Jersey,13797759786.37,9288994.0,2010,4,state
NJ,New Jersey,25449316068.45,9288994.0,2011,1,state
NJ,New Jersey,24114836654.09,9288994.0,2011,2,state
NJ,New Jersey,21867856741.71,9288994.0,2011,3,state
NJ,New Jersey,26607985014.99,9288994.0,2011,4,state
NJ,New Jersey,27651881110.9,9288994.0,2012,1,state
NJ,New Jersey,26509083408.09,9288994.0,2012,2,state
NJ,New Jersey,22972070630.19,9288994.0,2012,3,state
NJ,New Jersey,25758747208.71,9288994.0,2012,4,state
NJ,New Jersey,28784896967.79,9288994.0,2013,1,state
NJ,New Jersey,25930982339.77,9288994.0,2013,2,state
NJ,New Jersey,25048007552.85,9288994.0,2013,3,state
NJ,New Jersey,30208580658.96,9288994.0,2013,4,state
NJ,New Jersey,14604435234.28,9288994.0,2014,1,state
NJ,New Jersey,12340740042.89,9288994.0,2014,2,state
NJ,New Jersey,14724823887.54,9288994.0,2014,3,state
NJ,New Jersey,15784739153.44,9288994.0,2014,4,state
NJ,New Jersey,16106420612.78,9288994.0,2015,1,state
NJ,New Jersey,14799043616.07,9288994.0,2015,2,state
NJ,New Jersey,14829898934.86,9288994.0,2015,3,state
NJ,New Jersey,15678805018.55,9288994.0,2015,4,state
NJ,New Jersey,16700330327.49,9288994.0,2016,1,state
NJ,New Jersey,14575926114.59,9288994.0,2016,2,state
NJ,New Jersey,14111229084.26,9288994.0,2016,3,state
NJ,New Jersey,17334996689.11,9288994.0,2016,4,state
NJ,New Jersey,15947098055.57,9288994.0,2017,1,state
NJ,New Jersey,15828865633.91,9288994.0,2017,2,state
NJ,New Jersey,15859861840.33,9288994.0,2017,3,state
NJ,New Jersey,16913680901.05,9288994.0,2017,4,state
NJ,New Jersey,16671177109.38,9288994.0,2018,1,state
NJ,New Jersey,15677417196.25,9288994.0,2018,2,state
NJ,New Jersey,17332642754.97,9288994.0,2018,3,state
NJ,New Jersey,16335047583.5,9288994.0,2018,4,state
NJ,New Jersey,17188421122.08,9288994.0,2019,1,state
NJ,New Jersey,15542234762.58,9288994.0,2019,2,state
NJ,New Jersey,15955618602.35,9288994.0,2019,3,state
NJ,New Jersey,18257430823.4,9288994.0,2019,4,state
NJ,New Jersey,16612487179.45,9288994.0,2020,1,state
NJ,New Jersey,16416599025.14,9288994.0,2020,2,state
NJ,New Jersey,40776632022.61,9288994.0,2020,3,state
NJ,New Jersey,21230266444.48,9288994.0,2020,4,state
NJ,New Jersey,17730364051.95,9288994.0,2021,1,state
NJ,New Jersey,31581588762.65,9288994.0,2021,2,state
NJ,New Jersey,34744220611.07,9288994.0,2021,3,state
NJ,New Jersey,22713187599.36,9288994.0,2021,4,state
NJ,New Jersey,22227358023.31,9288994.0,2022,1,state
NJ,New Jersey,23275226396.85,9288994.0,2022,2,state
NJ,New Jersey,21030580426.01,9288994.0,2022,3,state
NJ,New Jersey,22651854905.76,9288994.0,2022,4,state
NJ,New Jersey,19844310157.97,9288994.0,2023,1,state
NJ,New Jersey,22239028991.44,9288994.0,2023,2,state
NJ,New Jersey,20985727811.56,9288994.0,2023,3,state
NJ,New Jersey,23342364383.01,9288994.0,2023,4,state
NJ,New Jersey,19828874464.79,9288994.0,2024,1,state
NJ,New Jersey,20787750125.01,9288994.0,2024,2,state
NJ,New Jersey,22020902530.67,9288994.0,2024,3,state
NJ,New Jersey,25689033387.15,9288994.0,2024,4,state
NM,New Mexico,2752209405.35,2117522.0,2008,1,state
NM,New Mexico,5040840914.42,2117522.0,2008,2,state
NM,New Mexico,2803737288.12,2117522.0,2008,3,state
NM,New Mexico,3525999619.73,2117522.0,2008,4,state
NM,New Mexico,5180879810.28,2117522.0,2009,1,state
NM,New Mexico,4170923024.93,2117522.0,2009,2,state
NM,New Mexico,6341813510.22,2117522.0,2009,3,state
NM,New Mexico,6446029812.76,2117522.0,2009,4,state
NM,New Mexico,7338305097.97,2117522.0,2010,1,state
NM,New Mexico,4774822254.68,2117522.0,2010,2,state
NM,New Mexico,3492093068.37,2117522.0,2010,3,state
NM,New Mexico,4515920730.77,2117522.0,2010,4,state
NM,New Mexico,4587320327.99,2117522.0,2011,1,state
NM,New Mexico,4951403150.32,2117522.0,2011,2,state
NM,New Mexico,5932007777.27,2117522.0,2011,3,state
NM,New Mexico,5410670960.46,2117522.0,2011,4,state
NM,New Mexico,4940036417.29,2117522.0,2012,1,state
NM,New Mexico,6901676987.25,2117522.0,2012,2,state
NM,New Mexico,5620462691.52,2117522.0,2012,3,state
NM,New Mexico,5424537126.06,2117522.0,2012,4,state
NM,New Mexico,6037789246.34,2117522.0,2013,1,state
NM,New Mexico,3978607467.05,2117522.0,2013,2,state
NM,New Mexico,5886966927.8,2117522.0,2013,3,state
NM,New Mexico,5826871413.35,2117522.0,2013,4,state
NM,New Mexico,4663288348.52,2117522.0,2014,1,state
NM,New Mexico,6045270544.64,2117522.0,2014,2,state
NM,New Mexico,4924855928.0,2117522.0,2014,3,state
NM,New Mexico,5858272518.37,2117522.0,2014,4,state
NM,New Mexico,5845011604.7,2117522.0,2015,1,state
NM,New Mexico,6872948647.22,2117522.0,2015,2,state
NM,New Mexico,4673629539.98,2117522.0,2015,3,state
NM,New Mexico,5548027145.48,2117522.0,2015,4,state
NM,New Mexico,6059184424.19,2117522.0,2016,1,state
NM,New Mexico,7892648034.91,2117522.0,2016,2,state
NM,New Mexico,4909402949.61,2117522.0,2016,3,state
NM,New Mexico,4743616059.61,2117522.0,2016,4,state
NM,New Mexico,7226192456.63,2117522.0,2017,1,state
NM,New Mexico,5119576474.51,2117522.0,2017,2,state
NM,New Mexico,6212129103.2,2117522.0,2017,3,state
NM,New Mexico,6148407290.29,2117522.0,2017,4,state
NM,New Mexico,5567814271.16,2117522.0,2018,1,state
NM,New Mexico,5844668347.21,2117522.0,2018,2,state
NM,New Mexico,8058160794.12,2117522.0,2018,3,state
NM,New Mexico,6552717212.42,2117522.0,2018,4,state
NM,New Mexico,9644058606.86,2117522.0,2019,1,state
NM,New Mexico,5465487317.35,2117522.0,2019,2,state
NM,New Mexico,5980084087.64,2117522.0,2019,3,state
NM,New Mexico,6843374319.37,2117522.0,2019,4,state
NM,New Mexico,6475043766.98,2117522.0,2020,1,state
NM,New Mexico,10028242665.27,2117522.0,2020,2,state
NM,New Mexico,11435372570.57,2117522.0,2020,3,state
NM,New Mexico,7937847695.92,2117522.0,2020,4,state
NM,New Mexico,6933004127.05,2117522.0,2021,1,state
NM,New Mexico,14370351392.7,2117522.0,2021,2,state
NM,New Mexico,11348645581.8,2117522.0,2021,3,state
NM,New Mexico,8781047234.95,2117522.0,2021,4,state
NM,New Mexico,9068649402.15,2117522.0,2022,1,state
NM,New Mexico,7199988093.03,2117522.0,2022,2,state
NM,New Mexico,10921797715.91,2117522.0,2022,3,state
NM,New Mexico,10089155224.29,2117522.0,2022,4,state
NM,New Mexico,8116559592.77,2117522.0,2023,1,state
NM,New Mexico,13470722889.99,2117522.0,2023,2,state
NM,New Mexico,7321400415.45,2117522.0,2023,3,state
NM,New Mexico,9185824900.28,2117522.0,2023,4,state
NM,New Mexico,8992775624.57,2117522.0,2024,1,state
NM,New Mexico,8588087172.36,2117522.0,2024,2,state
